Target Name,Target Pos X,Target Pos Y,Target Velocity,Power,Distance,Hit
sample.Crazy,248.04694194662386,49.75398509455971,8.0,2.0,367.8378978718802,0
sample.Walls,144.78731291562588,609.4856752661299,0.0,2.0,426.87448623732223,0
sample.Corners,756.0184083321096,1.591808177634789,0.0,2.0,421.2718075109397,1
sample.SittingDuck,407.9925592923778,214.52426382075453,0.0,3.0,188.30268421221092,1
sample.Walls,795.4484870361072,569.3237095320574,0.0,2.0,245.66439555782665,0
sample.Corners,756.0490187332595,3.2712522612935118,0.0,2.0,409.8712265910908,1
sample.SittingDuck,408.0218815675519,216.2173404098836,0.0,3.0,198.15421671144054,1
sample.Walls,796.6123771445511,571.8225926059997,0.0,2.0,232.10337574147187,1
sample.Corners,757.5713694069957,5.782966140180861,0.0,2.0,369.14477795334267,1
sample.SittingDuck,408.1970550312277,219.7143250005101,0.0,2.0,234.77440346867996,0
sample.Walls,775.3209496055904,280.46602261909413,-5.0,3.0,113.80067774421411,1
sample.Crazy,600.4202446922551,305.5409722304719,8.0,3.0,125.72764754887302,0
sample.Crazy,701.6365894758577,328.3652724864056,1.0,3.0,60.20215454219348,0
sample.Crazy,700.7031308973496,124.74133621948079,-8.0,2.0,439.35862133316147,0
sample.Walls,258.6268365526259,264.169286535747,8.0,1.0,526.1007723223862,1
sample.Crazy,383.6979562717013,258.0258013002409,8.0,2.0,284.59855639802265,0
sample.Fire,280.4298115732097,242.63367436785967,0.0,2.0,319.67298952836205,1
sample.Walls,412.6109346501602,594.776668500086,8.0,3.0,181.14354637870807,0
sample.Walls,542.3080004512695,585.1963023486065,8.0,3.0,99.20347524531262,0
sample.Walls,662.0,582.0,8.0,3.0,126.44432612949095,0
sample.Fire,310.75043297243695,200.85250645172044,0.0,2.0,297.03096405405597,1
sample.Walls,752.2039163689714,4.384509740618114,0.0,2.0,455.85454950223505,0
sample.Fire,321.43616891606405,280.31235214433417,0.0,2.0,291.95546828668245,1
sample.Crazy,343.0201663932414,183.74126576679183,8.0,2.0,357.6394357690545,0
sample.Crazy,138.51971422075383,62.66077482302575,8.0,1.0,637.8374076225807,0
sample.Walls,779.2714795360328,550.8128683876992,0.0,3.0,179.59953298283403,0
sample.Crazy,417.880452785275,285.3017074152324,8.0,2.0,390.9112364597164,0
sample.Crazy,145.95908369209292,558.7043193477857,-6.0,2.0,353.76030859173784,0
sample.Walls,748.0598283176942,-9.299300198249512,0.0,1.0,613.5298299224729,0
sample.Crazy,238.4586103035364,591.2693199017388,0.0,3.0,109.74654799889178,1
sample.Walls,-9.878468008394634,41.64621232421587,0.0,1.0,509.24970372134413,0
sample.Walls,224.82626910252418,590.9096707739226,8.0,3.0,172.9593901758204,0
sample.Walls,356.3270377730068,577.3933519961988,8.0,3.0,148.3682848936947,0
sample.Walls,491.4815643293233,551.1292466526106,8.0,2.0,205.77225681751057,0
sample.Walls,769.3434677192856,189.91248720410573,8.0,1.0,533.8967168069937,0
sample.Walls,206.92506239632144,19.56615267776357,8.0,2.0,369.26158553669205,0
sample.Walls,28.454618695493906,599.7638414764933,0.0,2.0,272.8570584360522,0
sample.Walls,790.6731709228713,526.0932320846065,6.0,1.0,500.0170992199241,0
sample.Walls,564.7773820093282,-4.046638511231606,8.0,1.0,508.52674460470934,0
sample.Walls,2.77298451610568,239.46176521267444,8.0,2.0,313.05642222673714,0
sample.Walls,654.5841393594319,558.1969283371433,8.0,2.0,341.4457277368369,0
sample.Walls,750.8580402346741,-14.260871176047317,0.0,1.0,625.9569779347327,0
sample.Walls,-11.599715981793793,38.89180694617187,0.0,1.0,504.5120428441309,0
sample.Corners,235.50206580127733,287.5409974084038,0.0,2.0,291.5977152267475,1
sample.Corners,238.57896800528817,289.0238517793306,0.0,2.0,325.7986813286554,1
sample.Walls,781.824424485427,115.62102492748177,8.0,3.0,178.9289972676921,0
sample.Fire,144.9627593008068,405.4063519327858,6.5,2.0,434.25681508833895,1
sample.Walls,47.26624480038538,107.78069164984758,8.0,1.0,555.8378278204843,0
sample.Fire,107.39675705681634,396.717289612068,0.0,1.0,755.811014557605,1
sample.Fire,50.64343002829503,300.89648536228236,0.0,1.0,624.3880296137147,1
sample.Crazy,490.9286520813033,180.762051384912,-8.0,2.0,224.1590905281734,0
sample.Crazy,464.3144002770673,198.9317324513043,8.0,2.0,333.88576231261817,0
sample.Walls,541.1406960161206,460.5202230374666,8.0,3.0,57.692047726789056,1
sample.Fire,1.5910988355411746,287.28244232883134,0.0,1.0,668.4390971269354,1
sample.Walls,264.2870538134326,580.487883250077,8.0,2.0,422.41302871277577,0
sample.Walls,149.25327212208987,610.8367923235851,8.0,2.0,406.237146072563,0
sample.Walls,762.1149025599905,379.7513025696144,8.0,2.0,423.73101729632555,0
sample.Walls,583.5936918670782,-11.406906660282402,8.0,1.0,632.2944068302799,0
sample.Walls,-14.939765514243959,25.804644353131266,3.0,2.0,458.59746266855655,0
sample.Walls,272.88253841155904,561.3669222518711,8.0,2.0,362.93010987559984,0
sample.Walls,816.1772776050174,523.2309682535708,4.0,1.0,840.3464953733506,0
sample.Walls,760.0765156781478,-15.930264948806297,5.0,2.0,480.9736014798403,0
sample.Walls,24.369331019261494,106.39953983633647,5.0,2.0,455.2537834939923,0
sample.Walls,105.1025246536006,634.8200305193634,8.0,1.0,757.5168977836393,0
sample.Walls,799.3790822163678,584.2342222474158,8.0,2.0,462.00232607169784,0
sample.Walls,707.5578793961328,23.725451034646824,6.0,2.0,332.010454458,0
sample.Walls,15.170083521026186,64.62989499412117,8.0,1.0,824.0807562809653,0
sample.Walls,12.312407609674324,559.9108356291188,8.0,0.20000000000001705,492.5906068117411,0
sample.Fire,66.60478262750547,485.86967319188227,0.0,2.0,389.2907946117172,1
sample.Crazy,633.9118177064466,165.48703748101025,1.0,2.0,225.31561776360374,0
sample.Fire,88.46419636988497,531.7094439645142,0.0,2.0,411.10850483416226,1
sample.Corners,753.35291867952,0.73054169646133,0.0,2.0,464.62463758752585,1
sample.Fire,62.189986450864865,489.848443373386,0.0,2.0,461.70812432190587,1
sample.Corners,747.3743974900341,-7.6837196114989865,0.0,1.0,601.9718118182683,1
sample.SittingDuck,279.7196943921872,49.261898607333535,0.0,2.0,452.51949616514565,0
sample.Crazy,630.6096837842122,332.9383809983345,8.0,2.0,276.98924174264477,0
sample.SittingDuck,269.2274239460441,48.868086733437224,0.0,1.0,506.5559663817677,1
sample.Fire,66.13109296667386,528.6849398007181,0.0,2.0,282.78679786356804,1
sample.Walls,752.51793880751,272.8269163236655,0.0,1.0,548.8564906528698,0
sample.Fire,51.71277653671385,468.77041682452693,0.0,3.0,167.58113226906917,1
sample.Crazy,661.1219692056661,495.9586939372559,-3.0,2.0,497.9239288422557,0
sample.SittingDuck,279.5045441256235,27.575773558087292,0.0,2.0,480.0239898683116,1
sample.Fire,63.018880172914244,502.88626458095916,0.0,3.0,89.51724934976319,1
sample.Fire,56.92834499657202,506.47743830395,0.0,3.0,39.81404473424299,1
sample.Fire,60.84915379193421,507.5891518777445,0.0,2.0,246.7584420846731,0
sample.Walls,302.0085278122372,2.4812773706778444,8.0,2.0,259.8662092204344,0
sample.Crazy,792.754320531682,320.25624558232187,-8.0,1.0,701.1853533639209,0
sample.Fire,105.55891207715999,545.3977949597282,0.0,2.0,369.977677856581,0
sample.Crazy,560.6325525364499,124.83029932519682,8.0,2.0,443.2509044335788,0
sample.Walls,39.13910866636018,417.61367814661713,8.0,2.0,322.7090251458088,1
sample.Crazy,396.69067277566205,258.01073124606535,8.0,2.0,265.81096413935535,0
sample.Crazy,111.58903137185149,348.41585610404246,8.0,2.0,316.6034826569915,0
sample.Fire,75.29955097670921,619.8742994953687,0.0,1.0,676.9841693629636,1
sample.Walls,800.4138872332006,347.5975378711686,8.0,2.0,357.9766802100634,0
sample.Crazy,129.90669546230237,545.2546688947705,8.0,1.0,659.1568522840374,1
sample.Walls,351.9631166781109,86.15873551827656,8.0,2.0,392.5105142710455,1
sample.Walls,4.19343316277218,94.15064764346397,7.0,1.0,702.2358580461151,0
sample.Crazy,267.87301604649883,164.6755060676311,-8.0,2.0,492.8707662461693,0
sample.Crazy,2.0736025895693047,330.4057910654796,8.0,1.0,732.9033827773977,1
sample.Walls,770.4906021724782,455.85198985200833,8.0,2.0,209.652321878958,0
sample.Crazy,384.7081800238272,337.18386567527057,-4.0,3.0,49.827513382602156,1
sample.Corners,783.828809063044,460.10486421931375,8.0,2.0,319.70168809545805,0
sample.Walls,572.82644741692,364.01748820219757,1.0,3.0,168.9437512312021,0
sample.Corners,777.8539799751193,506.0401497540712,0.0,2.0,470.1515419742831,1
sample.Walls,723.5206387793262,39.150842414482895,8.0,1.0,645.1098530558218,0
sample.Crazy,-14.169604590214533,38.00053003969805,2.0,1.0,584.5315997864604,1
sample.Corners,775.841725763647,481.27724531449576,0.0,1.0,623.3797347584791,0
sample.Crazy,178.4617796337987,358.85139846324535,-8.0,3.0,112.59095641410582,1
sample.Corners,794.5671525135435,534.4561533945159,0.0,1.0,688.9550221733715,1
sample.Walls,-4.159448459016289,83.23995297128869,8.0,2.0,305.6076889413372,0
sample.Corners,799.2942083962149,534.0775685647783,0.0,1.0,714.6743020643011,1
sample.Walls,118.0,242.0,0.0,3.0,38.951581565403046,0
sample.Walls,23.073391135347293,255.17976272806447,-5.0,3.0,79.04142005078381,1
sample.Corners,801.2041731310552,538.9316455139677,0.0,1.0,664.3894554898928,1
sample.Walls,-0.8356419940613762,54.53350227720736,7.0,2.0,277.94606373883266,0
sample.Corners,797.7357643313684,542.0134397316826,0.0,1.0,603.8690456522663,0
sample.Fire,513.4583556538852,233.47229822453738,0.0,2.0,287.8233050573371,1
sample.Walls,34.24097662190554,594.0368372285717,0.0,2.0,270.75389324678457,0
sample.Fire,481.1949046559359,195.16307443692259,0.0,2.0,291.9555472503485,1
sample.Corners,799.7560507489682,540.1558086490769,0.0,1.0,639.5979482538492,0
sample.Walls,34.587923409258586,591.538689259108,0.0,2.0,252.9012705806795,1
sample.Fire,515.5753404441152,229.0462072856666,0.0,2.0,353.2664019346545,1
sample.Walls,684.5557553934076,542.4211097454015,8.0,1.0,638.3782897748855,0
sample.Fire,510.29625377598853,214.21093809827715,0.0,2.0,409.1964196800218,0
sample.Fire,514.747337452159,163.86412257566616,0.0,2.0,421.3559157653443,1
sample.Fire,554.0956464354756,223.0737604732679,0.0,2.0,312.7043655885847,1
sample.Walls,279.1209580756065,85.0746422827114,-8.0,3.0,57.92710909231817,1
sample.Walls,643.1535726135776,-0.3107700445588648,8.0,2.0,412.19209538077763,0
sample.Walls,219.33878186548108,21.091178048755893,8.0,3.0,192.09015584224593,0
sample.Walls,41.633332855440756,604.7343638956165,0.0,2.0,456.32911603015333,0
sample.Walls,805.3744222204064,551.8224953951634,0.0,1.0,533.3946796961724,0
sample.Walls,626.4702871902332,-1.3725374629275393,8.0,2.0,338.76501320780596,0
sample.Walls,17.617531328551877,285.0835966731305,8.0,2.0,312.9094221232083,0
sample.Walls,503.19946121646285,575.6255716321332,8.0,2.0,354.5566300985846,0
sample.Walls,777.3288021833982,108.61136177263353,8.0,2.0,412.88097633493385,0
sample.Walls,20.194281311193265,38.83286388235446,8.0,2.0,339.48348229824495,0
sample.Walls,127.4204895612483,598.3618963690813,8.0,2.0,418.57062553548053,0
sample.Walls,803.859137336797,474.65854300750436,8.0,1.0,534.4389974521581,0
sample.Walls,470.71129848956195,7.135184387124582,8.0,2.0,201.0891004708066,0
sample.Walls,369.7453198979851,17.032974640643943,8.0,2.4000000000000625,155.17421981425935,0
sample.SittingDuck,578.2539559761433,151.02218767499755,0.0,2.0,375.0881954378239,0
sample.Crazy,219.37751818984833,477.4717453997711,8.0,2.0,325.9502757617456,0
sample.Crazy,564.7247667062294,287.54344675842265,2.0,2.0,491.43444868838884,0
sample.Crazy,334.1911141010202,470.51611833886625,8.0,2.0,392.74971671716554,0
sample.Fire,345.92782902299916,97.80485824975985,0.0,3.0,167.27050637019886,1
sample.SittingDuck,579.4649162247567,148.34787425126305,0.0,2.0,415.2044125345036,1
sample.Fire,316.85457899358875,59.13448620588417,0.0,2.0,210.3970374061695,1
sample.Crazy,505.51970217348696,254.68954393150403,8.0,2.0,444.92311018317486,0
sample.Walls,813.5116419243958,540.3270808696244,0.0,1.0,736.2182265670497,1
sample.Crazy,644.3579402523643,101.63538188435707,8.0,2.0,424.60823821712114,0
sample.Walls,806.8685267071875,536.626634081449,0.0,1.0,724.8224145361166,0
sample.Fire,297.97650339800856,91.56266623731204,0.0,2.0,201.13187611100918,1
sample.Corners,751.5319655460564,-11.645379482388705,0.0,1.0,635.0130087031649,0
sample.SittingDuck,559.4749372413056,97.85278179556579,0.0,2.0,462.49970080202604,1
sample.Walls,811.1156201818361,533.9915666654547,0.0,1.0,789.7258521659453,0
sample.SittingDuck,586.5099476159317,145.00928977418948,0.0,2.0,493.40328586571485,1
sample.Fire,332.41175231286786,139.37665209912984,0.0,3.0,82.53517333073883,1
sample.Crazy,780.1214014461416,281.7564211419112,8.0,1.0,580.3393811327111,0
sample.Walls,206.7926751288257,16.234408791404093,8.0,3.0,144.81750575921563,0
sample.Walls,78.0578230568079,18.98439916854001,8.0,3.0,175.6396962727277,1
sample.Crazy,658.5292641655084,356.92272311062743,8.0,2.0,436.0054286434382,0
sample.Fire,368.42168936841347,172.4995828611844,0.0,3.0,139.26085807424687,0
sample.Walls,37.96739899480266,592.863950323444,1.0,2.0,292.74409465667384,0
sample.SittingDuck,567.745840707813,150.49294788011755,0.0,2.0,397.27252817344316,0
sample.Walls,799.5537204688596,536.7502842856604,0.0,1.0,678.3976533220384,0
sample.Crazy,547.5396112656027,-5.436799912853928,-3.0,1.0,500.3543934766726,0
sample.Crazy,631.0348850994448,-6.126924940347976,5.0,1.0,575.7624746397013,0
sample.Crazy,613.7491966179226,-15.773931788193238,2.0,1.0,556.5888734852247,0
sample.Crazy,679.9051124793166,7.841992919802408,-8.0,1.0,570.0471322759281,0
sample.Corners,288.2761104554472,471.5803979018295,0.0,2.0,216.04150813501172,1
sample.Walls,234.35034644668696,338.62358307332863,-1.0,3.0,101.85518530068894,1
sample.Corners,47.19278358525029,387.1325673309233,0.0,3.0,179.551085847113,1
sample.Fire,733.9305672933453,406.5747232639807,0.0,1.0,651.1307499858913,0
sample.Corners,73.06142596221204,382.6769573493836,0.0,2.0,317.08611459098563,1
sample.Walls,786.0958608906319,15.038707387805985,8.0,1.0,700.8720661788913,0
sample.Corners,38.001967967286944,402.3391540047013,0.0,2.0,340.6981727957248,0
sample.Crazy,343.18033711295266,180.5423583340406,8.0,3.0,128.562591830364,0
sample.Walls,264.7691821508233,14.745916006669717,8.0,3.0,125.14204401418336,0
sample.Crazy,248.39643347029846,246.41029057199484,8.0,3.0,127.07300068081135,0
sample.Walls,91.48240622400954,34.94398067436807,8.0,3.0,97.57649577450772,0
sample.Corners,45.049061774440915,401.5076319574806,0.0,2.0,329.7922678619133,0
sample.Fire,699.3281269490531,503.8655498371696,0.0,1.0,594.0987424887869,1
sample.Crazy,645.4217177912265,80.38249974474964,8.0,2.0,371.05899797026746,0
sample.Walls,19.841141258425807,65.42424747109179,0.0,2.0,292.1945532339563,0
sample.Fire,724.0964669191989,469.84354896959337,0.0,2.0,486.3215926286884,0
sample.Walls,51.638793509729396,398.57506820784545,8.0,1.0,535.164230122606,0
sample.Crazy,463.37548100527727,370.43212922419025,8.0,2.0,250.0681966565757,0
sample.Walls,312.0301268500898,608.1551281754886,8.0,1.0,603.713336278036,0
sample.Fire,776.0021346575162,485.31062707312606,0.0,2.0,399.15544462050127,0
sample.Walls,667.9896582541357,592.2487978549866,-8.0,2.0,488.96272049727025,0
sample.Walls,618.0,225.0,-5.0,3.0,53.00247326898694,1
sample.Fire,752.759008633348,415.28452022294726,0.0,3.0,151.3760512850131,1
sample.Walls,362.44969643687614,333.5014105586846,8.0,2.0,324.90530807472055,0
sample.Fire,718.1319359199881,444.3031332464461,0.0,2.0,223.56931092567282,1
sample.Crazy,190.62320696097112,275.07158430781635,8.0,2.0,426.0494966154778,0
sample.Crazy,382.6826520763026,525.8637245017521,0.0,2.0,375.66546293940974,0
sample.Fire,781.8472814745451,437.0515984861245,0.0,2.0,331.58209861453554,0
sample.Fire,728.5880594433363,399.7649626683152,0.0,2.0,286.7777451999567,1
sample.Walls,737.4599355171114,3.5939102355161765,8.0,2.0,219.48170894857586,0
sample.Fire,753.5678237654015,357.6765374522137,0.0,2.0,250.6251581293181,1
sample.Walls,11.804475041142723,142.56574090955567,8.0,2.0,460.0919503109702,0
sample.Walls,320.6287012793338,595.7079446732141,8.0,2.0,412.56444124141393,0
sample.Walls,785.3624563921944,222.33922414049624,8.0,2.0,261.9658680087822,0
sample.Walls,124.2986945721508,16.130476954307113,8.0,1.5999999999999943,366.6441842923806,0
sample.Crazy,504.9525099538246,533.471393191157,-8.0,2.0,368.9864698919837,0
sample.Corners,36.234336623632146,460.77347546190293,0.0,2.0,356.6415200261374,1
sample.Crazy,786.2452425035766,332.6228759237418,-5.0,1.0,533.0594081569046,0
sample.Walls,546.4225109757045,-4.742481482599828,8.0,2.0,299.79446468581193,0
sample.Corners,36.95109486317277,456.65108540362746,0.0,2.0,319.6258223779919,1
sample.Crazy,638.1952454840582,96.40588860953417,8.0,2.0,400.5304726867335,1
sample.Walls,9.478071720154105,31.163763075226296,0.0,3.0,198.96463254527464,0
sample.Fire,259.58158480064003,481.2983021636078,0.0,2.0,331.9988053790199,1
sample.Walls,52.47991921374185,604.0726153150642,0.0,1.0,571.7390726076994,0
sample.Crazy,527.7264363680812,29.198889526640272,8.0,3.0,159.9870212389221,1
sample.Fire,257.98868753038545,458.661949927304,0.0,2.0,253.92781019670258,1
sample.Walls,784.6382030000598,552.4792383516296,8.0,1.0,553.2195955262969,0
sample.Crazy,252.62308539329092,430.49103363610277,8.0,2.0,261.25807201165753,0
sample.Walls,775.6472947400705,-15.123041453544914,0.0,2.0,468.03693807622244,0
sample.Fire,280.21594860308613,501.669638233094,0.0,2.0,397.59596767125964,1
sample.Walls,22.247411259911246,95.17492049477757,0.0,2.0,477.32122996333953,0
sample.Crazy,394.8470788634326,440.1566485024783,8.0,2.0,355.0386075387527,0
sample.Walls,60.42847614785694,637.8028429786289,8.0,1.0,831.2056624908762,0
sample.Walls,536.4987847676628,599.1785113619269,8.0,2.0,395.4170826481954,0
sample.Crazy,453.93189545336276,136.41571122714402,8.0,2.0,261.32401778494943,0
sample.Crazy,373.5733429472539,257.78840245819987,-8.0,2.0,328.598215162136,0
sample.Walls,729.7891525882745,156.23017775659588,8.0,2.0,321.82384056874366,0
sample.Crazy,283.1250495339459,394.24764280071986,8.0,2.0,417.8971267166782,0
sample.Walls,416.8457037366624,25.904398369968703,8.0,2.0,470.1727905326583,0
sample.Fire,354.72517125096147,522.291971744652,0.0,3.0,180.8396369099873,1
sample.Crazy,227.16309491517927,200.1812953598553,-8.0,2.0,424.8653808929187,1
sample.Walls,416.68010362937645,597.2107252678661,8.0,2.0,245.5195065171676,0
sample.Crazy,-8.90340822157009,72.01749703226767,0.0,1.0,714.4363601195183,1
sample.Walls,757.5849162597418,8.303218227069976,0.0,2.0,360.16572601817177,0
sample.Walls,-6.165468756567293,61.937914241882794,0.0,1.0,701.2461868913829,0
sample.Walls,124.95307505902281,618.1464430039644,8.0,1.0,544.4169354292812,0
sample.Walls,768.4976998543204,184.46130636486419,8.0,2.0,210.95868342596648,0
sample.Walls,206.28443878256297,48.13805045658046,8.0,1.0,569.916268920495,0
sample.Walls,25.012204974555743,554.3348971394134,8.0,1.0,629.5725905601366,0
sample.Walls,792.3459555197442,573.1687119769408,0.0,3.0,165.9108984552465,0
sample.Walls,555.9081527285341,18.891399540932355,8.0,2.0,417.30343430735076,0
sample.Walls,-13.362614667869025,66.25877109023043,5.0,1.0,640.6334218925374,0
sample.Walls,138.09197371888362,586.5527278181441,8.0,0.6000000000000227,189.8427099458146,0
sample.Walls,479.6195367997352,214.58854981410894,5.0,3.0,92.42115810973299,1
sample.SittingDuck,208.499646863532,197.17950973975266,0.0,2.0,331.99497194644204,1
sample.Fire,696.5858210454517,82.28834628481208,0.0,3.0,158.79968874076337,1
sample.SittingDuck,208.5585930415346,199.0059809259601,0.0,2.0,345.8631195361379,1
sample.Fire,675.3813021786962,99.85019739370902,6.5,3.0,153.64671939849396,1
sample.Corners,814.7288592365653,566.780002641866,0.0,1.0,503.70759375701425,1
sample.SittingDuck,190.5645290082513,173.86199145261418,0.0,2.0,244.26185743885034,1
sample.Fire,692.0049291778803,129.7877333286596,0.0,2.0,255.46646746593373,1
sample.Crazy,535.1081655421116,374.2559973561256,8.0,2.0,221.4299473909472,0
sample.SittingDuck,208.04868027908998,191.42763961612684,0.0,2.0,294.89995184806924,1
sample.Corners,813.8752530580388,561.8963777290969,0.0,1.0,527.9289579610262,1
sample.Fire,676.772606069626,87.82360946016722,0.0,3.0,162.3944784195081,1
sample.Crazy,525.6316519017685,99.38686420115397,8.0,3.0,51.919971035695866,1
sample.Walls,95.88795039221674,613.8191502155901,8.0,1.0,574.2392858380845,0
sample.Fire,665.2200711906015,141.92490122218425,0.0,3.0,90.50094791552216,1
sample.Crazy,479.098764910403,184.61916942481054,8.0,3.0,67.78794535536598,1
sample.Crazy,712.0931795029197,214.54257670062847,8.0,3.0,83.68423230245003,1
sample.Walls,806.76081367649,567.4929120495741,2.0,2.0,376.0203615613944,0
sample.Crazy,527.1392433819099,390.8724934512976,8.0,3.0,76.02344769712933,1
sample.Crazy,202.33843339503153,514.9507303286873,8.0,2.0,392.0691221285259,0
sample.Walls,805.1840753331492,562.315558331188,0.0,2.0,420.63218005319305,0
sample.Crazy,95.39708379716984,456.01499007619066,8.0,2.0,433.8396300726344,1
sample.Walls,579.08355477594,11.443877310935136,8.0,2.0,206.55063385040495,0
sample.Walls,14.576349705063649,258.2118736375542,8.0,1.0,504.2947997668899,0
sample.Walls,427.46665148436585,591.7492785474177,8.0,2.0,319.6413896823695,0
sample.Walls,769.7776627559311,49.60885794176784,8.0,2.0,273.14761899959717,0
sample.Walls,8.866528930081358,54.07047605389589,8.0,1.0,557.8920290668725,0
sample.Walls,92.0790212466685,613.9752753257673,8.0,1.0,539.8720528133714,0
sample.Walls,792.8735479898191,424.83592369292535,8.0,2.0,268.3312520126751,0
sample.Walls,326.05167436404537,27.233918561887776,8.0,2.0,296.77656439175394,0
sample.Walls,25.85714692645871,456.3489312656145,8.0,2.0,487.7343251313562,0
sample.Walls,704.5488442578635,570.5332672290192,8.0,2.0,290.9647882468818,0
sample.Walls,740.7025966958466,-0.6834330541311715,6.0,2.0,377.54139704803094,0
sample.Walls,-1.403061021323765,87.06211109095065,8.0,1.0,536.2356637269052,0
sample.Walls,262.8382377463678,599.5181709648268,8.0,2.0,332.46887457324124,0
sample.Walls,779.9004768643226,230.42373087104363,8.0,2.0,259.5116336737661,0
sample.Walls,188.15090521894206,36.396326923772136,8.0,2.0,395.1341256763196,0
sample.Walls,33.73301548498392,591.8558684364602,8.0,1.0,519.6154457531512,0
sample.Walls,798.9021575150616,563.4383425666438,0.0,2.0,337.765965994313,0
sample.Walls,540.252078349922,14.519026517759869,8.0,2.0,296.48406358059003,0
sample.Walls,6.212450617533364,235.95725165146087,8.0,1.0,552.5734346621148,0
sample.Walls,420.08855599346407,592.3033151627707,8.0,2.0,227.53137163438262,0
sample.Walls,761.2066239935247,9.573319334312202,8.0,2.0,361.0400880535733,0
sample.Walls,-3.1342261224948516,54.78382039769437,0.0,1.0,597.1930416771169,0
sample.Walls,88.0111181676665,615.4281761112424,8.0,1.0,532.8398872075129,0
sample.Walls,786.5386288089712,379.12460362004214,8.0,3.0,196.88534407070497,0
sample.Walls,289.8833983881063,32.95277276247094,8.0,2.0,389.72771339544244,0
sample.Walls,23.76521810823334,482.05137729135686,8.0,1.0,510.92022751273754,0
sample.Walls,764.4868086462435,567.9533070007205,8.0,2.0,267.1827465374398,0
sample.Walls,665.1665449952893,6.088002986856111,8.0,2.0,375.936059968499,0
sample.Walls,-0.4066307643795426,144.99200012317198,8.0,1.0,552.1732876470992,0
sample.Walls,307.90120149538245,598.2356066370876,8.0,2.0,288.3927779273634,0
sample.SittingDuck,643.9301628841139,468.7417615837541,0.0,3.0,180.1601512618298,1
sample.Crazy,766.6629292420416,106.82782059360255,7.0,2.0,288.18890432772366,0
sample.Fire,493.5723992205766,130.83129116362946,0.0,3.0,88.6915213974453,1
sample.SittingDuck,645.1190235661281,470.3752657701061,0.0,3.0,185.80331736142213,1
sample.Walls,328.11845596022374,33.698039170685576,0.0,2.0,285.54964536829226,1
sample.Fire,464.67585679903164,164.48652240917377,0.0,3.0,94.35671977228685,1
sample.SittingDuck,649.5463777290552,473.16259922365,0.0,2.0,254.1758783773578,1
sample.Fire,481.4507477877382,222.5829185690789,0.0,3.0,130.22442160135546,1
sample.Corners,181.98283202151492,47.65951960173549,0.0,2.0,430.47523035406766,0
sample.Crazy,600.4007404945726,391.26319148563636,8.0,2.0,258.11345420455126,0
sample.Corners,198.64762135576314,105.09704608041855,0.0,1.0,501.57189813691633,1
sample.Crazy,610.58266650111,424.379521228921,8.0,2.0,352.33032383321216,0
sample.Fire,520.0753900702273,247.81834944895286,0.0,3.0,131.8607658693403,1
sample.Corners,175.49158817551267,53.50999059248491,0.0,1.0,541.9466497857474,0
sample.Fire,475.7265597819131,217.7808584637302,0.0,2.0,225.6056485293956,1
sample.Fire,460.5109731784852,268.14871869754336,0.0,2.0,307.3374123888456,1
sample.Fire,482.36969690543054,217.25982230951462,0.0,2.0,286.6068906145217,1
sample.Crazy,339.7963792811321,582.6737753410913,8.0,2.0,304.10969925119025,1
sample.Fire,498.5070207683039,135.4645573983313,0.0,2.0,351.97857236621996,0
sample.Fire,455.2852743064564,101.88484618569117,0.0,2.0,372.46252682460823,1
sample.Crazy,10.61985060096481,296.1749711264399,-5.0,2.0,339.17823648783497,0
sample.Crazy,232.80767776186903,484.9389803733992,8.0,3.0,77.12817884527408,1
sample.Crazy,237.8776815026961,334.3441737081638,8.0,3.0,124.3202572663723,0
sample.Crazy,107.42094250853756,271.16335055270565,8.0,2.0,295.21928622573284,0
sample.Crazy,567.7673005234393,144.60179923856725,8.0,2.0,332.04206221171614,0
sample.Crazy,480.50873977273034,15.6468829250162,-3.0,2.0,430.3216254434585,1
sample.Crazy,750.3153069293683,182.68050016567622,8.0,1.0,536.8523741274267,0
sample.Crazy,521.3985369768543,389.1515285190952,8.0,2.0,356.7104363253889,1
sample.Crazy,654.165021992594,78.91182897650577,-8.0,1.0,752.0527159235227,0
sample.Crazy,516.6276519313799,-10.219225554273692,8.0,1.0,502.39360119553567,0
sample.Crazy,373.02351331409943,192.38137144000927,8.0,2.0,250.5768491903419,0
sample.Walls,770.0474298927163,95.91517157264792,0.0,2.0,251.35595108577684,0
sample.Corners,5.520940028328937,163.81162440447213,8.0,1.0,563.8723265812107,0
sample.Fire,412.187761081427,551.9449088865629,0.0,2.0,255.31923288122684,0
sample.SittingDuck,672.9846498973757,503.8221341088631,0.0,2.0,229.0674196630738,1
sample.Walls,186.17625016921653,40.14257021464441,8.0,2.0,370.3644990653297,0
sample.Fire,417.510521252748,592.488179942801,-3.0,2.0,380.0434065064821,0
sample.Crazy,220.74936045641653,56.91201226821978,-8.0,2.0,358.6427842623116,0
sample.Fire,426.2354794760086,561.1457051427772,0.0,2.0,425.59468629530704,1
sample.Corners,24.166308787100547,118.93405835588706,0.0,1.0,625.5299635428313,0
sample.Crazy,566.9710498203847,426.5142787395842,-8.0,2.0,331.3536570188337,1
sample.Corners,25.85334221622793,139.6782429901638,0.0,1.0,753.7570213032152,0
sample.SittingDuck,686.821090481685,527.8489887984273,0.0,2.0,445.2468087213144,0
